t,in_mass_flow,out_mass_flow
60.07,0,0
60.075,0,0
60.08,0,0
60.085,0,0
60.09,0,0
60.095,0,0
60.1,0,0
60.105,0,0
60.11,0,0
60.115,0,0
60.12,0,0
60.125,0,0
60.13,0,0
60.135,0,0
60.14,0,0
60.145,0,0
60.15,0,0
60.155,0,0
60.16,0,0
60.165,0,0
60.17,0,0
60.175,0,0
60.18,0,0
60.185,0,0
60.19,0,0
60.195,0,0
60.2,0,0
60.205,0,0
60.21,0,0
60.215,0,0
60.22,0,0
60.225,0,0
60.23,0,0
60.235,0,0
60.24,0,0
60.245,0,0
60.25,0,0
60.255,0,0
60.26,0,0
60.265,0,0
60.27,0,0
60.275,0,0
60.28,0,0
60.285,0,0
60.29,0,0
60.295,0,0
60.3,0,0
60.305,0,0
60.31,0,0
60.315,0,0
60.32,0,0
60.325,0,0
60.33,0,0
60.335,0,0
60.34,0,0
60.345,0,0
60.35,0,0
60.355,0,0
60.36,0,0
60.365,0,0
60.37,0,0
60.375,0,0
60.38,0,0
60.385,0,0
60.39,0,0
60.395,0,0
60.4,0,0
60.405,0,0
60.41,0,0
60.415,0,0
60.42,0,0
60.425,0,0
60.43,0,0
60.435,0,0
60.44,0,0
60.445,0,0
60.45,0,0
60.455,0,0
60.46,0,0
60.465,0,0
60.47,0,0
60.475,0,0
60.48,0,0
60.485,0,0
60.49,0,0
60.495,0,0
60.5,0,0
60.505,0,0
60.51,0,0
60.515,0,0
60.52,0,0
60.525,0,0
60.53,0,0
60.535,0,0
60.54,0,0
60.545,0,0
60.55,0,0
60.555,0,0
60.56,0,0
60.565,0,0
60.57,0,0
60.575,0,0
60.58,0,0
60.585,0,0
60.59,0,0
60.595,0,0
60.6,0,0
60.605,0,0
60.61,0,0
60.615,0,0
60.62,0,0
60.625,0,0
60.63,0,0
60.635,0,0
60.64,0,0
60.645,0,0
60.65,0,0
60.655,0,0
60.66,0,0
60.665,0,0
60.67,0,0
60.675,0,0
60.68,0,0
60.685,0,0
60.69,0,0
60.695,0,0
60.7,0,0
60.705,0,0
60.71,0,0
60.715,0,0
60.72,0,0
60.725,0,0
60.73,0,0
60.735,0,0
60.74,0,0
60.745,0,0
60.75,0,0
60.755,0,0
60.76,0,0
60.765,0,0
60.77,0,0
60.775,0,0
60.78,0,0
60.785,0,0
60.79,0,0
60.795,0,0
60.8,0,0
60.805,0,0
60.81,0,0
60.815,0,0
60.82,0,0
60.825,0,0
60.83,0,0
60.835,0,0
60.84,0,0
60.845,0,0
60.85,0,0
60.855,0,0
60.86,0,0
60.865,0,0
60.87,0,0
60.875,0,0
60.88,0,0
60.885,0,0
60.89,0,0
60.895,0,0
60.9,0,0
60.905,0,0
60.91,0,0
60.915,0,0
60.92,0,0
60.925,0,0
60.93,0,0
60.935,0,0
60.94,0,0
60.945,0,0
60.95,0,0
60.955,0,0
60.96,0,0
60.965,0,0
60.97,0,0
60.975,0,0
60.98,0,0
60.985,0,0
60.99,0,0
60.995,0,0
61,0,0
61.005,0,0
61.01,0,0
61.015,0,0
61.02,0,0
61.025,0,0
61.03,0,0
61.035,0,0
61.04,0,0
61.045,0,0
61.05,0,0
61.055,0,0
61.06,0,0
61.065,0,0
61.07,0,0
61.075,0,0
61.08,0,0
61.085,0,0
61.09,0,0
61.095,0,0
61.1,0,0
61.105,0,0
61.11,0,0
61.115,0,0
61.12,0,0
61.125,0,0
61.13,0,0
61.135,0,0
61.14,0,0
61.145,0,0
61.15,0,0
61.155,0,0
61.16,0,0
61.165,0,0
61.17,0,0
61.175,0,0
61.18,0,0
61.185,0,0
61.19,0,0
61.195,0,0
61.2,0,0
61.205,0,0
61.21,0,0
61.215,0,0
61.22,0,0
61.225,0,0
61.23,0,0
61.235,0,0
61.24,0,0
61.245,0,0
61.25,0,0
61.255,0,0
61.26,0,0
61.265,0,0
61.27,0,0
61.275,0,0
61.28,0,0
61.285,0,0
61.29,0,0
61.295,0,0
61.3,0,0
61.305,0,0
61.31,0,0
61.315,0,0
61.32,0,0
61.325,0,0
61.33,0,0
61.335,0,0
61.34,0,0
61.345,0,0
61.35,0,0
61.355,0,0
61.36,0,0
61.365,0,0
61.37,0,0
61.375,0,0
61.38,0,0
61.385,0,0
61.39,0,0
61.395,0,0
61.4,0,0
61.405,0,0
61.41,0,0
61.415,0,0
61.42,0,0
61.425,0,0
61.43,0,0
61.435,0,0
61.44,0,0
61.445,0,0
61.45,0,0
61.455,0,0
61.46,0,0
61.465,0,0
61.47,0,0
61.475,0,0
61.48,0,0
61.485,0,0
61.49,0,0
61.495,0,0
61.5,0,0
61.505,0,0
61.51,0,0
61.515,0,0
61.52,0,0
61.525,0,0
61.53,0,0
61.535,0,0
61.54,0,0
61.545,0,0
61.55,0,0
61.555,0,0
61.56,0,0
61.565,0,0
61.57,0,0
61.575,0,0
61.58,0,0
61.585,0,0
61.59,0,0
61.595,0,0
61.6,0,0
61.605,0,0
61.61,0,0
61.615,0,0
61.62,0,0
61.625,0,0
61.63,0,0
61.635,0,0
61.64,0,0
61.645,0,0
61.65,0,0
61.655,0,0
61.66,0,0
61.665,0,0
61.67,0,0
61.675,0,0
61.68,0,0
61.685,0,0
61.69,0,0
61.695,0,0
61.7,0,0
61.705,0,0
61.71,0,0
61.715,0,0
61.72,0,0
61.725,0,0
61.73,0,0
61.735,0,0
61.74,0,0
61.745,0,0
61.75,0,0
61.755,0,0
61.76,0,0
61.765,0,0
61.77,0,0
61.775,0,0
61.78,0,0
61.785,0,0
61.79,0,0
61.795,0,0
61.8,0,0
61.805,0,0
61.81,0,0
61.815,0,0
61.82,0,0
61.825,0,0
61.83,0,0
61.835,0,0
61.84,0,0
61.845,0,0
61.85,0,0
61.855,0,0
61.86,0,0
61.865,0,0
61.87,0,0
61.875,0,0
61.88,0,0
61.885,0,0
61.89,0,0
61.895,0,0
61.9,0,0
61.905,0,0
61.91,0,0
61.915,0,0
61.92,0,0
61.925,0,0
61.93,0,0
61.935,0,0
61.94,0,0
61.945,0,0
61.95,0,0
61.955,0,0
61.96,0,0
61.965,0,0
61.97,0,0
61.975,0,0
61.98,0,0
61.985,0,0
61.99,0,0
61.995,0,0
62,0,0
62.005,0,0
62.01,0,0
62.015,0,0
62.02,0,0
62.025,0,0
62.03,0,0
62.035,0,0
62.04,0,0
62.045,0,0
62.05,0,0
62.055,0,0
62.06,0,0
62.065,0,0
62.07,0,0
62.075,0,0
62.08,0,0
62.085,0,0
62.09,0,0
62.095,0,0
62.1,0,0
62.105,0,0
62.11,0,0
62.115,0,0
62.12,0,0
62.125,0,0
62.13,0,0
62.135,0,0
62.14,0,0
62.145,0,0
62.15,0,0
62.155,0,0
62.16,0,0
62.165,0,0
62.17,0,0
62.175,0,0
62.18,0,0
62.185,0,0
62.19,0,0
62.195,0,0
62.2,0,0
62.205,0,0
62.21,0,0
62.215,0,0
62.22,0,0
62.225,0,0
62.23,0,0
62.235,0,0
62.24,0,0
62.245,0,0
62.25,0,0
62.255,0,0
62.26,0,0
62.265,0,0
62.27,0,0
62.275,0,0
62.28,0,0
62.285,0,0
62.29,0,0
62.295,0,0
62.3,0,0
62.305,0,0
62.31,0,0
62.315,0,0
62.32,0,0
62.325,0,0
62.33,0,0
62.335,0,0
62.34,0,0
62.345,0,0
62.35,0,0
62.355,0,0
62.36,0,0
62.365,0,0
62.37,0,0
62.375,0,0
62.38,0,0
62.385,0,0
62.39,0,0
62.395,0,0
62.4,0,0
62.405,0,0
62.41,0,0
62.415,0,0
62.42,0,0
62.425,0,0
62.43,0,0
62.435,0,0
62.44,0,0
62.445,0,0
62.45,0,0
62.455,0,0
62.46,0,0
62.465,0,0
62.47,0,0
62.475,0,0
62.48,0,0
62.485,0,0
62.49,0,0
62.495,0,0
62.5,0,0
62.505,0,2.93215314335027e-08
62.51,0,2.93215314335027e-08
62.515,0,2.93215314335027e-08
62.52,0,0
62.525,0,2.93215314335027e-08
62.53,0,2.93215314335027e-08
62.535,0,0
62.54,0,0
62.545,0,2.93215314335027e-08
62.55,0,0
62.555,0,0
62.56,0,0
62.565,0,5.86430628670055e-08
62.57,0,0
62.575,0,8.79645943005082e-08
62.58,0,2.93215314335027e-08
62.585,0,2.93215314335027e-08
62.59,0,0
62.595,0,0
62.6,0,0
62.605,0,0
62.61,0,0
62.615,0,0
62.62,0,0
62.625,0,0
62.63,0,0
62.635,0,0
62.64,0,0
62.645,0,0
62.65,0,0
62.655,0,0
62.66,0,0
62.665,0,0
62.67,0,0
62.675,0,0
62.68,0,0
62.685,0,0
62.69,0,0
62.695,0,0
62.7,0,0
62.705,0,0
62.71,0,0
62.715,0,0
62.72,0,0
62.725,0,0
62.73,0,0
62.735,0,0
62.74,0,0
62.745,0,0
62.75,0,0
62.755,0,0
62.76,0,0
62.765,0,0
62.77,0,0
62.775,0,0
62.78,0,0
62.785,0,0
62.79,0,0
62.795,0,0
62.8,0,0
62.805,0,0
62.81,0,0
62.815,0,0
62.82,0,0
62.825,0,0
62.83,0,0
62.835,0,0
62.84,0,0
62.845,0,0
62.85,0,0
62.855,0,0
62.86,0,0
62.865,0,0
62.87,0,0
62.875,0,0
62.88,0,0
62.885,0,0
62.89,0,0
62.895,0,0
62.9,0,0
62.905,0,0
62.91,0,0
62.915,0,0
62.92,0,0
62.925,0,0
62.93,0,0
62.935,0,0
62.94,0,0
62.945,0,0
62.95,0,0
62.955,0,0
62.96,0,0
62.965,0,0
62.97,0,0
62.975,0,0
62.98,0,0
62.985,0,0
62.99,0,0
62.995,0,0
63,0,0
63.005,0,0
63.01,0,0
63.015,0,0
63.02,0,0
63.025,0,0
63.03,0,0
63.035,0,0
63.04,0,0
63.045,0,0
63.05,0,0
63.055,0,0
63.06,0,0
63.065,0,0
63.07,0,0
63.075,0,0
63.08,0,0
63.085,0,0
63.09,0,0
63.095,0,0
63.1,0,0
63.105,0,0
63.11,0,0
63.115,0,0
63.12,0,0
63.125,0,0
63.13,0,0
63.135,0,0
63.14,0,0
63.145,0,0
63.15,0,0
63.155,0,0
63.16,0,0
63.165,0,0
63.17,0,0
63.175,0,0
63.18,0,0
63.185,0,0
63.19,0,0
63.195,0,0
63.2,0,0
63.205,0,0
63.21,0,0
63.215,0,0
63.22,0,0
63.225,0,0
63.23,0,0
63.235,0,0
63.24,0,0
63.245,0,0
63.25,0,0
63.255,0,0
63.26,0,0
63.265,0,0
63.27,0,0
63.275,0,0
63.28,0,0
63.285,0,0
63.29,0,0
63.295,0,0
63.3,0,0
63.305,0,0
63.31,0,0
63.315,0,0
63.32,0,0
63.325,0,0
63.33,0,0
63.335,0,0
63.34,0,0
63.345,0,0
63.35,0,0
63.355,0,0
63.36,0,0
63.365,0,0
63.37,0,0
63.375,0,0
63.38,0,0
63.385,0,0
63.39,0,0
63.395,0,0
63.4,0,0
63.405,0,0
63.41,0,0
63.415,0,0
63.42,0,0
63.425,0,0
63.43,0,0
63.435,0,0
63.44,0,0
63.445,0,0
63.45,0,0
63.455,0,0
63.46,0,0
63.465,0,0
63.47,0,0
63.475,0,2.93215314335027e-08
63.48,0,2.93215314335027e-08
63.485,0,0
63.49,0,5.86430628670055e-08
63.495,0,2.93215314335027e-08
63.5,0,8.79645943005082e-08
63.505,0,1.17286125734011e-07
63.51,0,8.79645943005082e-08
63.515,0,8.79645943005082e-08
63.52,0,8.79645943005082e-08
63.525,0,2.93215314335027e-08
63.53,0,1.46607657167514e-07
63.535,0,1.17286125734011e-07
63.54,0,8.79645943005082e-08
63.545,0,8.79645943005082e-08
63.55,0,8.79645943005085e-08
63.555,0,1.17286125734012e-07
63.56,0,8.79645943005087e-08
63.565,0,5.86430628670058e-08
63.57,0,1.17286125734012e-07
63.575,0,8.79645943005087e-08
63.58,0,5.86430628670058e-08
63.585,0,1.17286125734012e-07
63.59,0,5.86430628670058e-08
63.595,0,1.75929188601017e-07
63.6,0,8.79645943005087e-08
63.605,0,1.17286125734012e-07
63.61,0,5.86430628670058e-08
63.615,0,8.79645943005087e-08
63.62,0,5.86430628670058e-08
63.625,0,1.17286125734012e-07
63.63,0,5.86430628670051e-08
63.635,0,5.86430628670051e-08
63.64,0,2.93215314335026e-08
63.645,0,5.86430628670051e-08
63.65,0,5.86430628670051e-08
63.655,0,2.93215314335026e-08
63.66,0,2.93215314335026e-08
63.665,0,0
63.67,0,0
63.675,0,0
63.68,0,0
63.685,0,0
63.69,0,0
63.695,0,0
63.7,0,0
63.705,0,0
63.71,0,0
63.715,0,0
63.72,0,0
63.725,0,0
63.73,0,0
63.735,0,0
63.74,0,0
63.745,0,0
63.75,0,0
63.755,0,0
63.76,0,0
63.765,0,0
63.77,0,0
63.775,0,0
63.78,0,0
63.785,0,0
63.79,0,0
63.795,0,0
63.8,0,0
63.805,0,0
63.81,0,0
63.815,0,0
63.82,0,0
63.825,0,0
63.83,0,0
63.835,0,0
63.84,0,0
63.845,0,0
63.85,0,0
63.855,0,0
63.86,0,0
63.865,0,0
63.87,0,0
63.875,0,0
63.88,0,0
63.885,0,0
63.89,0,0
63.895,0,0
63.9,0,0
63.905,0,0
63.91,0,0
63.915,0,0
63.92,0,0
63.925,0,0
63.93,0,0
63.935,0,0
63.94,0,0
63.945,0,0
63.95,0,0
63.955,0,0
63.96,0,0
63.965,0,0
63.97,0,0
63.975,0,0
63.98,0,0
63.985,0,0
63.99,0,0
63.995,0,0
64,0,0
64.005,0,0
64.01,0,0
64.015,0,0
64.02,0,0
64.025,0,0
64.03,0,0
64.035,0,0
64.04,0,0
64.045,0,0
64.05,0,0
64.055,0,0
64.06,0,0
64.065,0,0
64.07,0,0
64.075,0,0
64.08,0,0
64.085,0,0
64.09,0,0
64.095,0,0
64.1,0,0
64.105,0,0
64.11,0,0
64.115,0,0
64.12,0,0
64.125,0,0
64.13,0,0
64.135,0,0
64.14,0,0
64.145,0,0
64.15,0,0
64.155,0,0
64.16,0,0
64.165,0,0
64.17,0,0
64.175,0,0
64.18,0,0
64.185,0,0
64.19,0,0
64.195,0,0
64.2,0,0
64.205,0,0
64.21,0,0
64.215,0,0
64.22,0,0
64.225,0,0
64.23,0,0
64.235,0,0
64.24,0,0
64.245,0,0
64.25,0,0
64.255,0,0
64.26,0,0
64.265,0,0
64.27,0,0
64.275,0,0
64.28,0,0
64.285,0,0
64.29,0,0
64.295,0,0
64.3,0,0
64.305,0,0
64.31,0,0
64.315,0,0
64.32,0,0
64.325,0,0
64.33,0,0
64.335,0,0
64.34,0,0
64.345,0,0
64.35,0,0
64.355,0,0
64.36,0,0
64.365,0,0
64.37,0,0
64.375,0,0
64.38,0,0
64.385,0,0
64.39,0,0
64.395,0,0
64.4,0,0
64.405,0,0
64.41,0,0
64.415,0,0
64.42,0,0
64.425,0,0
64.43,0,0
64.435,0,0
64.44,0,0
64.445,0,0
64.45,0,0
64.455,0,0
64.46,0,0
64.465,0,0
64.47,0,0
64.475,0,0
64.48,0,0
64.485,0,0
64.49,0,2.93215314335026e-08
64.495,0,5.86430628670051e-08
64.5,0,0
64.505,0,5.86430628670051e-08
64.51,0,5.86430628670051e-08
64.515,0,2.93215314335026e-08
64.52,0,2.93215314335026e-08
64.525,0,8.79645943005077e-08
64.53,0,1.1728612573401e-07
64.535,0,1.1728612573401e-07
64.54,0,1.1728612573401e-07
64.545,0,2.05250720034518e-07
64.55,0,5.86430628670051e-08
64.555,0,5.86430628670051e-08
64.56,0,5.86430628670051e-08
64.565,0,1.75929188601015e-07
64.57,0,2.93215314335026e-08
64.575,0,1.46607657167513e-07
64.58,0,5.86430628670051e-08
64.585,0,8.79645943005077e-08
64.59,0,0
64.595,0,1.75929188601015e-07
64.6,0,5.86430628670051e-08
64.605,0,1.1728612573401e-07
64.61,0,1.75929188601015e-07
64.615,0,8.79645943005077e-08
64.62,0,8.79645943005077e-08
64.625,0,1.46607657167513e-07
64.63,0,1.1728612573401e-07
64.635,0,1.1728612573401e-07
64.64,0,1.17286125734012e-07
64.645,0,1.17286125734013e-07
64.65,0,8.79645943005097e-08
64.655,0,5.86430628670064e-08
64.66,0,1.17286125734013e-07
64.665,0,5.86430628670064e-08
64.67,0,5.86430628670064e-08
64.675,0,5.86430628670064e-08
64.68,0,5.86430628670064e-08
64.685,0,5.86430628670064e-08
64.69,0,2.93215314335032e-08
64.695,0,0
64.7,0,0
64.705,0,0
64.71,0,0
64.715,0,0
64.72,0,0
64.725,0,0
64.73,0,0
64.735,0,0
64.74,0,0
64.745,0,0
64.75,0,0
64.755,0,0
64.76,0,0
64.765,0,0
64.77,0,0
64.775,0,0
64.78,0,0
64.785,0,0
64.79,0,0
64.795,0,0
64.8,0,0
64.805,0,0
64.81,0,0
64.815,0,0
64.82,0,0
64.825,0,0
64.83,0,0
64.835,0,0
64.84,0,0
64.845,0,0
64.85,0,0
64.855,0,0
64.86,0,0
64.865,0,0
64.87,0,0
64.875,0,0
64.88,0,0
64.885,0,0
64.89,0,0
64.895,0,0
64.9,0,0
64.905,0,0
64.91,0,0
64.915,0,0
64.92,0,0
64.925,0,0
64.93,0,0
64.935,0,0
64.94,0,0
64.945,0,0
64.95,0,0
64.955,0,0
64.96,0,0
64.965,0,0
64.97,0,0
64.975,0,0
64.98,0,0
64.985,0,0
64.99,0,0
64.995,0,0
65,0,0
65.005,0,0
65.01,0,0
65.015,0,0
65.02,0,0
65.025,0,0
65.03,0,0
65.035,0,0
65.04,0,0
65.045,0,0
65.05,0,0
65.055,0,0
65.06,0,0
65.065,0,0
65.07,0,0
65.075,0,0
65.08,0,0
65.085,0,0
65.09,0,0
65.095,0,0
65.1,0,0
65.105,0,0
65.11,0,0
65.115,0,0
65.12,0,0
65.125,0,0
65.13,0,0
65.135,0,0
65.14,0,0
65.145,0,0
65.15,0,0
65.155,0,0
65.16,0,0
65.165,0,0
65.17,0,0
65.175,0,0
65.18,0,0
65.185,0,0
65.19,0,0
65.195,0,0
65.2,0,0
65.205,0,0
65.21,0,0
65.215,0,0
65.22,0,0
65.225,0,0
65.23,0,0
65.235,0,0
65.24,0,0
65.245,0,0
65.25,0,0
65.255,0,0
65.26,0,0
65.265,0,0
65.27,0,0
65.275,0,0
65.28,0,0
65.285,0,0
65.29,0,0
65.295,0,0
65.3,0,0
65.305,0,0
65.31,0,0
65.315,0,0
65.32,0,0
65.325,0,0
65.33,0,0
65.335,0,0
65.34,0,0
65.345,0,0
65.35,0,0
65.355,0,0
65.36,0,0
65.365,0,0
65.37,0,0
65.375,0,0
65.38,0,0
65.385,0,0
65.39,0,0
65.395,0,0
65.4,0,0
65.405,0,0
65.41,0,0
65.415,0,0
65.42,0,0
65.425,0,0
65.43,0,0
65.435,0,0
65.44,0,0
65.445,0,0
65.45,0,0
65.455,0,0
65.46,0,0
65.465,0,0
65.47,0,0
65.475,0,0
65.48,0,0
65.485,0,0
65.49,0,0
65.495,0,0
65.5,0,0
65.505,0,0
65.51,0,0
65.515,0,0
65.52,0,0
65.525,0,0
65.53,0,0
65.535,0,0
65.54,0,0
65.545,0,0
65.55,0,0
65.555,0,0
65.56,0,0
65.565,0,0
65.57,0,0
65.575,0,2.93215314335032e-08
65.58,0,2.93215314335032e-08
65.585,0,0
65.59,0,0
65.595,0,2.93215314335032e-08
65.6,0,5.86430628670064e-08
65.605,0,2.93215314335032e-08
65.61,0,5.86430628670064e-08
65.615,0,0
65.62,0,5.86430628670064e-08
65.625,0,0
65.63,0,2.93215314335032e-08
65.635,0,0
65.64,0,0
65.645,0,2.93215314335032e-08
65.65,0,2.93215314335032e-08
65.655,0,8.79645943005097e-08
65.66,0,2.93215314335032e-08
65.665,0,2.93215314335032e-08
65.67,0,2.93215314335032e-08
65.675,0,2.93215314335032e-08
65.68,0,2.93215314335032e-08
65.685,0,2.93215314335032e-08
65.69,0,2.93215314335032e-08
65.695,0,2.93215314335032e-08
65.7,0,0
65.705,0,0
65.71,0,0
65.715,0,0
65.72,0,0
65.725,0,0
65.73,0,0
65.735,0,0
65.74,0,0
65.745,0,0
65.75,0,0
65.755,0,0
65.76,0,0
65.765,0,0
65.77,0,0
65.775,0,0
65.78,0,0
65.785,0,0
65.79,0,0
65.795,0,0
65.8,0,0
65.805,0,0
65.81,0,0
65.815,0,0
65.82,0,0
65.825,0,0
65.83,0,0
65.835,0,0
65.84,0,0
65.845,0,0
65.85,0,0
65.855,0,0
65.86,0,0
65.865,0,0
65.87,0,0
65.875,0,0
65.88,0,0
65.885,0,0
65.89,0,0
65.895,0,0
65.9,0,0
65.905,0,0
65.91,0,0
65.915,0,0
65.92,0,0
65.925,0,0
65.93,0,0
65.935,0,0
65.94,0,0
65.945,0,0
65.95,0,0
65.955,0,0
65.96,0,0
65.965,0,0
65.97,0,0
65.975,0,0
65.98,0,0
65.985,0,0
65.99,0,0
65.995,0,0
66,0,0
66.005,0,0
66.01,0,0
66.015,0,0
66.02,0,0
66.025,0,0
66.03,0,0
66.035,0,0
66.04,0,0
66.045,0,0
66.05,0,0
66.055,0,0
66.06,0,0
66.065,0,0
66.07,0,0
66.075,0,0
66.08,0,0
66.085,0,0
66.09,0,0
66.095,0,0
66.1,0,0
66.105,0,0
66.11,0,0
66.115,0,0
66.12,0,0
66.125,0,0
66.13,0,0
66.135,0,0
66.14,0,0
66.145,0,0
66.15,0,0
66.155,0,0
66.16,0,0
66.165,0,0
66.17,0,0
66.175,0,0
66.18,0,0
66.185,0,0
66.19,0,0
66.195,0,0
66.2,0,0
66.205,0,0
66.21,0,0
66.215,0,0
66.22,0,0
66.225,0,0
66.23,0,0
66.235,0,0
66.24,0,0
66.245,0,0
66.25,0,0
66.255,0,0
66.26,0,0
66.265,0,0
66.27,0,0
66.275,0,0
66.28,0,0
66.285,0,0
66.29,0,0
66.295,0,0
66.3,0,0
66.305,0,0
66.31,0,0
66.315,0,0
66.32,0,0
66.325,0,0
66.33,0,0
66.335,0,0
66.34,0,0
66.345,0,0
66.35,0,0
66.355,0,0
66.36,0,0
66.365,0,0
66.37,0,0
66.375,0,0
66.38,0,0
66.385,0,0
66.39,0,0
66.395,0,0
66.4,0,0
66.405,0,0
66.41,0,0
66.415,0,0
66.42,0,0
66.425,0,0
66.43,0,0
66.435,0,0
66.44,0,0
66.445,0,0
66.45,0,0
66.455,0,0
66.46,0,0
66.465,0,0
66.47,0,0
66.475,0,0
66.48,0,0
66.485,0,0
66.49,0,0
66.495,0,0
66.5,0,0
66.505,0,0
66.51,0,0
66.515,0,0
66.52,0,0
66.525,0,0
66.53,0,0
66.535,0,0
66.54,0,0
66.545,0,0
66.55,0,0
66.555,0,0
66.56,0,0
66.565,0,0
66.57,0,0
66.575,0,0
66.58,0,0
66.585,0,0
66.59,0,0
66.595,0,0
66.6,0,0
66.605,0,0
66.61,0,0
66.615,0,0
66.62,0,0
66.625,0,0
66.63,0,0
66.635,0,0
66.64,0,0
66.645,0,0
66.65,0,0
66.655,0,0
66.66,0,0
66.665,0,0
66.67,0,0
66.675,0,0
66.68,0,0
66.685,0,0
66.69,0,0
66.695,0,0
66.7,0,0
66.705,0,0
66.71,0,0
66.715,0,0
66.72,0,0
66.725,0,0
66.73,0,0
66.735,0,0
66.74,0,0
66.745,0,0
66.75,0,0
66.755,0,0
66.76,0,0
66.765,0,0
66.77,0,0
66.775,0,0
66.78,0,0
66.785,0,0
66.79,0,0
66.795,0,0
66.8,0,0
66.805,0,0
66.81,0,0
66.815,0,0
66.82,0,0
66.825,0,0
66.83,0,0
66.835,0,0
66.84,0,0
66.845,0,0
66.85,0,0
66.855,0,0
66.86,0,0
66.865,0,0
66.87,0,0
66.875,0,0
66.88,0,0
66.885,0,0
66.89,0,0
66.895,0,0
66.9,0,0
66.905,0,0
66.91,0,0
66.915,0,0
66.92,0,0
66.925,0,0
66.93,0,0
66.935,0,0
66.94,0,0
66.945,0,0
66.95,0,0
66.955,0,0
66.96,0,0
66.965,0,0
66.97,0,0
66.975,0,0
66.98,0,0
66.985,0,0
66.99,0,0
66.995,0,0
67,0,0
67.005,0,0
67.01,0,0
67.015,0,0
67.02,0,0
67.025,0,0
67.03,0,0
67.035,0,0
67.04,0,0
67.045,0,0
67.05,0,0
67.055,0,0
67.06,0,0
67.065,0,0
67.07,0,0
67.075,0,0
67.08,0,0
67.085,0,0
67.09,0,0
67.095,0,0
67.1,0,0
67.105,0,0
67.11,0,0
67.115,0,0
67.12,0,0
67.125,0,0
67.13,0,0
67.135,0,0
67.14,0,0
67.145,0,0
